,coef,std err,t,P>|t|,[0.025,0.975]
const,0.3296,0.247,1.332,0.184,-0.158,0.817
mkt-rf,1.0113,0.022,46.635,0.0,0.969,1.054
FX Factor,-0.0117,0.009,-1.334,0.183,-0.029,0.006
