,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0607,0.119,0.511,0.61,-0.173,0.294
mkt-rf,0.9928,0.028,35.185,0.0,0.937,1.048
FX Factor,-0.0022,0.004,-0.496,0.62,-0.011,0.006
