,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.3475,0.191,-1.816,0.071,-0.724,0.029
mkt-rf,0.9731,0.017,58.035,0.0,0.94,1.006
FX Factor,0.012,0.007,1.779,0.077,-0.001,0.025
