,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0443,0.047,-0.939,0.348,-0.137,0.049
mkt-rf,1.0068,0.008,133.647,0.0,0.992,1.022
FX Factor,0.0018,0.002,0.943,0.346,-0.002,0.005
