,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0122,0.056,0.219,0.827,-0.098,0.123
mkt-rf,0.9914,0.009,108.271,0.0,0.973,1.009
FX Factor,-0.0006,0.002,-0.345,0.73,-0.004,0.003
