,coef,std err,t,P>|t|,[0.025,0.975]
const,0.007,0.056,0.126,0.9,-0.103,0.117
mkt-rf,0.9988,0.009,112.157,0.0,0.981,1.016
FX Factor,-0.0003,0.002,-0.134,0.894,-0.005,0.004
