,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1021,0.079,1.292,0.198,-0.054,0.258
mkt-rf,0.9663,0.019,51.372,0.0,0.929,1.003
FX Factor,-0.004,0.003,-1.356,0.176,-0.01,0.002
