,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0587,0.076,-0.777,0.438,-0.208,0.09
mkt-rf,0.9864,0.012,79.799,0.0,0.962,1.011
FX Factor,0.0016,0.002,0.643,0.521,-0.003,0.006
