,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0539,0.152,-0.353,0.724,-0.354,0.246
mkt-rf,0.9888,0.013,74.001,0.0,0.962,1.015
FX Factor,0.0018,0.005,0.333,0.739,-0.009,0.012
