,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0924,0.053,-1.748,0.082,-0.197,0.012
mkt-rf,1.0153,0.008,120.189,0.0,0.999,1.032
FX Factor,0.0037,0.002,1.774,0.077,-0.0,0.008
