,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1096,0.086,-1.279,0.202,-0.279,0.059
mkt-rf,1.0294,0.02,50.471,0.0,0.989,1.07
FX Factor,0.0041,0.003,1.3,0.195,-0.002,0.01
