,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0448,0.151,0.298,0.766,-0.252,0.342
mkt-rf,0.9821,0.013,74.403,0.0,0.956,1.008
FX Factor,-0.0019,0.005,-0.354,0.724,-0.012,0.009
