,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0849,0.09,0.946,0.345,-0.092,0.262
mkt-rf,0.9876,0.015,67.323,0.0,0.959,1.016
FX Factor,-0.003,0.003,-1.051,0.294,-0.009,0.003
