,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0159,0.05,0.319,0.75,-0.082,0.114
mkt-rf,0.9929,0.008,124.728,0.0,0.977,1.009
FX Factor,-0.0008,0.002,-0.406,0.685,-0.005,0.003
