,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1656,0.113,-1.459,0.146,-0.389,0.058
mkt-rf,0.9887,0.01,99.44,0.0,0.969,1.008
FX Factor,0.0057,0.004,1.429,0.154,-0.002,0.014
