,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0163,0.053,-0.31,0.757,-0.12,0.087
mkt-rf,1.0032,0.008,119.517,0.0,0.987,1.02
FX Factor,0.0007,0.002,0.346,0.73,-0.003,0.005
