,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1231,0.096,-1.282,0.201,-0.312,0.066
mkt-rf,0.9999,0.016,63.705,0.0,0.969,1.031
FX Factor,0.004,0.003,1.288,0.199,-0.002,0.01
