,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0802,0.054,1.488,0.138,-0.026,0.186
mkt-rf,0.9624,0.013,75.092,0.0,0.937,0.988
FX Factor,-0.0033,0.002,-1.651,0.1,-0.007,0.001
