,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0246,0.224,-0.11,0.912,-0.466,0.416
mkt-rf,0.9888,0.02,50.413,0.0,0.95,1.027
FX Factor,0.0006,0.008,0.08,0.936,-0.015,0.016
