,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0648,0.099,-0.653,0.515,-0.26,0.131
mkt-rf,1.0006,0.016,61.661,0.0,0.969,1.033
FX Factor,0.0021,0.003,0.667,0.505,-0.004,0.008
