,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0434,0.127,0.341,0.734,-0.207,0.294
mkt-rf,0.9864,0.021,47.417,0.0,0.945,1.027
FX Factor,-0.0018,0.004,-0.43,0.668,-0.01,0.006
