,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0907,0.177,-0.512,0.609,-0.439,0.258
mkt-rf,1.0607,0.042,25.198,0.0,0.978,1.144
FX Factor,0.004,0.007,0.609,0.543,-0.009,0.017
