,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0344,0.053,0.652,0.515,-0.069,0.138
mkt-rf,0.9979,0.008,118.397,0.0,0.981,1.015
FX Factor,-0.0012,0.002,-0.586,0.558,-0.005,0.003
