,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0445,0.045,-0.98,0.328,-0.134,0.045
mkt-rf,1.0004,0.007,134.923,0.0,0.986,1.015
FX Factor,0.0014,0.001,0.98,0.328,-0.001,0.004
