,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1508,0.093,1.617,0.107,-0.033,0.335
mkt-rf,0.9345,0.022,42.097,0.0,0.891,0.978
FX Factor,-0.0061,0.003,-1.763,0.079,-0.013,0.001
