,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0376,0.051,0.737,0.462,-0.063,0.138
mkt-rf,0.9901,0.008,121.344,0.0,0.974,1.006
FX Factor,-0.0016,0.002,-0.801,0.424,-0.006,0.002
