,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0272,0.064,-0.424,0.672,-0.154,0.099
mkt-rf,1.0098,0.01,96.377,0.0,0.989,1.03
FX Factor,0.0011,0.002,0.524,0.601,-0.003,0.005
