,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0512,0.186,-0.276,0.783,-0.417,0.315
mkt-rf,1.0478,0.03,34.533,0.0,0.988,1.108
FX Factor,0.0029,0.006,0.481,0.631,-0.009,0.015
