,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2553,0.184,-1.387,0.167,-0.618,0.107
mkt-rf,1.0713,0.044,24.467,0.0,0.985,1.158
FX Factor,0.0096,0.007,1.417,0.158,-0.004,0.023
