,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0063,0.096,0.065,0.948,-0.183,0.196
mkt-rf,1.0071,0.015,65.565,0.0,0.977,1.037
FX Factor,9.665e-05,0.004,0.025,0.98,-0.007,0.008
