,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0208,0.112,-0.186,0.853,-0.242,0.2
mkt-rf,1.0254,0.027,38.46,0.0,0.973,1.078
FX Factor,0.0011,0.004,0.268,0.789,-0.007,0.009
