,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0931,0.141,0.66,0.51,-0.185,0.371
mkt-rf,1.009,0.023,43.746,0.0,0.964,1.054
FX Factor,-0.0027,0.005,-0.599,0.55,-0.012,0.006
