,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0257,0.066,-0.389,0.697,-0.156,0.104
mkt-rf,1.0024,0.011,95.149,0.0,0.982,1.023
FX Factor,0.001,0.003,0.37,0.712,-0.004,0.006
