,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0188,0.131,-0.143,0.886,-0.277,0.24
mkt-rf,1.0195,0.031,32.639,0.0,0.958,1.081
FX Factor,0.0009,0.005,0.189,0.85,-0.009,0.01
