,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0119,0.048,-0.251,0.802,-0.106,0.082
mkt-rf,1.0024,0.008,128.984,0.0,0.987,1.018
FX Factor,0.0004,0.002,0.262,0.794,-0.003,0.003
