,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.3228,0.207,-1.556,0.121,-0.731,0.086
mkt-rf,0.9929,0.018,54.622,0.0,0.957,1.029
FX Factor,0.0115,0.007,1.568,0.118,-0.003,0.026
