,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0386,0.143,-0.27,0.787,-0.32,0.243
mkt-rf,0.9923,0.034,29.225,0.0,0.925,1.059
FX Factor,0.0012,0.005,0.235,0.815,-0.009,0.012
