,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2689,0.242,-1.113,0.267,-0.745,0.207
mkt-rf,0.9707,0.021,45.827,0.0,0.929,1.012
FX Factor,0.0092,0.009,1.075,0.284,-0.008,0.026
