,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0835,0.06,-1.384,0.168,-0.202,0.035
mkt-rf,1.0003,0.01,101.501,0.0,0.981,1.02
FX Factor,0.0027,0.002,1.384,0.168,-0.001,0.007
