,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0333,0.047,-0.716,0.475,-0.125,0.058
mkt-rf,1.0061,0.007,135.379,0.0,0.991,1.021
FX Factor,0.0014,0.002,0.742,0.459,-0.002,0.005
