,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0756,0.071,-1.067,0.287,-0.215,0.064
mkt-rf,1.0103,0.011,89.235,0.0,0.988,1.033
FX Factor,0.0029,0.003,1.049,0.295,-0.003,0.008
