,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2534,0.215,-1.178,0.24,-0.677,0.17
mkt-rf,1.0273,0.035,29.221,0.0,0.958,1.097
FX Factor,0.0087,0.007,1.259,0.209,-0.005,0.022
