,coef,std err,t,P>|t|,[0.025,0.975]
const,0.04,0.129,0.311,0.756,-0.214,0.293
mkt-rf,0.9828,0.021,47.78,0.0,0.942,1.023
FX Factor,-0.0021,0.005,-0.409,0.683,-0.012,0.008
