,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0149,0.16,0.093,0.926,-0.3,0.33
mkt-rf,0.9351,0.038,24.583,0.0,0.86,1.01
FX Factor,-0.0013,0.006,-0.225,0.822,-0.013,0.01
