,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0972,0.121,-0.803,0.423,-0.336,0.141
mkt-rf,1.01,0.02,51.063,0.0,0.971,1.049
FX Factor,0.0034,0.004,0.875,0.382,-0.004,0.011
