,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1017,0.225,0.452,0.651,-0.341,0.544
mkt-rf,0.935,0.053,17.487,0.0,0.83,1.04
FX Factor,-0.0043,0.008,-0.518,0.605,-0.021,0.012
