,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.011,0.093,-0.118,0.906,-0.194,0.172
mkt-rf,0.9987,0.015,67.301,0.0,0.969,1.028
FX Factor,0.0004,0.004,0.098,0.922,-0.007,0.008
