,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1177,0.229,-0.514,0.608,-0.569,0.333
mkt-rf,0.9994,0.02,49.815,0.0,0.96,1.039
FX Factor,0.0042,0.008,0.522,0.602,-0.012,0.02
