,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0045,0.045,0.101,0.92,-0.084,0.093
mkt-rf,0.9992,0.007,139.837,0.0,0.985,1.013
FX Factor,-0.0002,0.002,-0.09,0.928,-0.004,0.003
