,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1198,0.173,-0.692,0.49,-0.461,0.221
mkt-rf,0.9945,0.015,65.55,0.0,0.965,1.024
FX Factor,0.0042,0.006,0.685,0.494,-0.008,0.016
