,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1754,0.159,1.106,0.27,-0.137,0.488
mkt-rf,1.0066,0.026,38.839,0.0,0.956,1.058
FX Factor,-0.0054,0.005,-1.057,0.292,-0.015,0.005
