,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0358,0.215,0.166,0.868,-0.389,0.46
mkt-rf,0.9889,0.019,52.365,0.0,0.952,1.026
FX Factor,-0.0014,0.008,-0.185,0.853,-0.016,0.014
