,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.067,0.096,-0.699,0.485,-0.256,0.122
mkt-rf,0.9835,0.008,117.148,0.0,0.967,1.0
FX Factor,0.0021,0.003,0.623,0.534,-0.005,0.009
