,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0521,0.048,-1.094,0.275,-0.146,0.042
mkt-rf,0.9924,0.008,127.365,0.0,0.977,1.008
FX Factor,0.0015,0.002,0.97,0.333,-0.002,0.005
