,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1003,0.108,0.928,0.355,-0.113,0.313
mkt-rf,0.9824,0.018,55.6,0.0,0.948,1.017
FX Factor,-0.0037,0.003,-1.052,0.294,-0.011,0.003
