,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0272,0.069,-0.396,0.692,-0.163,0.108
mkt-rf,1.0054,0.011,91.558,0.0,0.984,1.027
FX Factor,0.0011,0.003,0.422,0.673,-0.004,0.007
