,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0384,0.082,-0.468,0.64,-0.2,0.123
mkt-rf,0.9909,0.013,73.903,0.0,0.965,1.017
FX Factor,0.001,0.003,0.393,0.694,-0.004,0.006
