,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0386,0.068,0.565,0.573,-0.096,0.173
mkt-rf,0.9793,0.016,60.304,0.0,0.947,1.011
FX Factor,-0.0016,0.003,-0.64,0.523,-0.007,0.003
