,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1086,0.116,-0.938,0.349,-0.337,0.12
mkt-rf,0.9943,0.01,97.936,0.0,0.974,1.014
FX Factor,0.0038,0.004,0.923,0.357,-0.004,0.012
