,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0572,0.063,-0.903,0.367,-0.182,0.068
mkt-rf,1.0057,0.01,97.184,0.0,0.985,1.026
FX Factor,0.0019,0.002,0.954,0.341,-0.002,0.006
