,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0083,0.14,0.059,0.953,-0.268,0.284
mkt-rf,0.9652,0.012,78.675,0.0,0.941,0.989
FX Factor,-0.0008,0.005,-0.17,0.865,-0.011,0.009
