,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0094,0.06,0.157,0.876,-0.109,0.128
mkt-rf,0.9999,0.01,104.141,0.0,0.981,1.019
FX Factor,-0.0003,0.002,-0.124,0.901,-0.005,0.004
