,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0507,0.083,-0.608,0.543,-0.215,0.114
mkt-rf,1.0104,0.013,75.819,0.0,0.984,1.037
FX Factor,0.0021,0.003,0.627,0.531,-0.004,0.009
