,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0164,0.301,-0.054,0.957,-0.609,0.576
mkt-rf,1.0035,0.026,38.046,0.0,0.951,1.055
FX Factor,0.0008,0.011,0.074,0.941,-0.02,0.022
